"","Pathogen","Disease","AgeGroup","CostItem","median","5%","95%"
"257","All gastro pathogens","Haemolytic uremic syndrome","65+","Hospitalisation",120992.394259534,45923.6181502913,306281.404433233
"258","All gastro pathogens","Haemolytic uremic syndrome","65+","Deaths",8455926.67220384,4033526.09402356,16211169.1331666
"259","All gastro pathogens","Haemolytic uremic syndrome","65+","WTP",43194.5293798367,15890.6735444824,112716.149800219
"260","All gastro pathogens","Haemolytic uremic syndrome","65+","WTPOngoing",16300.8762339415,5008.5256797485,49692.5263305628
"261","All gastro pathogens","Haemolytic uremic syndrome","65+","HumanCapital",41346.060963585,15693.2237545231,104663.848477492
"262","All gastro pathogens","Haemolytic uremic syndrome","65+","FrictionHigh",33076.848770868,12554.5790036185,83731.0787819938
"263","All gastro pathogens","Haemolytic uremic syndrome","65+","FrictionLow",12403.8182890755,4707.96712635692,31399.1545432477
"264","All gastro pathogens","Haemolytic uremic syndrome","65+","TotalHumanCapital",8723833.10141851,4292595.2873981,16482479.434522
"265","All gastro pathogens","Haemolytic uremic syndrome","65+","TotalFrictionHigh",8714117.41314033,4283073.6933642,16472494.0490598
"266","All gastro pathogens","Haemolytic uremic syndrome","65+","TotalFrictionLow",8689353.52442979,4260211.59257573,16445827.1416287
"267","All gastro pathogens","Haemolytic uremic syndrome","All ages","GPSpecialist",15175.4971646372,5153.21751899985,41945.5326495843
"268","All gastro pathogens","Haemolytic uremic syndrome","All ages","ED",0,0,0
"269","All gastro pathogens","Haemolytic uremic syndrome","All ages","Medications",0,0,0
"270","All gastro pathogens","Haemolytic uremic syndrome","All ages","Tests",0,0,0
"271","All gastro pathogens","Haemolytic uremic syndrome","All ages","Hospitalisation",629408.372578882,238896.915296237,1593290.89646728
"272","All gastro pathogens","Haemolytic uremic syndrome","All ages","Deaths",13750834.9115718,8034304.48025865,22474498.8514305
"273","All gastro pathogens","Haemolytic uremic syndrome","All ages","WTP",224700.061583676,82664.0636051949,586354.942748996
"274","All gastro pathogens","Haemolytic uremic syndrome","All ages","WTPOngoing",86801.1206114145,28861.2854144504,249181.48817765
"275","All gastro pathogens","Haemolytic uremic syndrome","All ages","HumanCapital",453867.094061597,172268.837609391,1148923.8794385
"276","All gastro pathogens","Haemolytic uremic syndrome","All ages","FrictionHigh",363093.675249278,137815.070087513,919139.103550798
"277","All gastro pathogens","Haemolytic uremic syndrome","All ages","FrictionLow",136160.128218479,51680.6512828173,344677.163831549
"278","All gastro pathogens","Haemolytic uremic syndrome","All ages","TotalHumanCapital",15419645.7611984,9479727.77862277,24300119.7698897
"279","All gastro pathogens","Haemolytic uremic syndrome","All ages","TotalFrictionHigh",15312621.2534282,9397207.33176051,24169589.5618279
"280","All gastro pathogens","Haemolytic uremic syndrome","All ages","TotalFrictionLow",15045635.836023,9187024.82922787,23858421.7950006
"281","All gastro pathogens","Initial and sequel disease","<5","GPSpecialist",3518485.62669217,2362562.25701766,5131494.0791614
"282","All gastro pathogens","Initial and sequel disease","<5","ED",4153833.10513905,1976552.65020487,8272246.02909475
"283","All gastro pathogens","Initial and sequel disease","<5","Medications",3433512.60872869,1904533.99827427,5856687.44227394
"284","All gastro pathogens","Initial and sequel disease","<5","Tests",1324884.8536655,886649.770074653,2028622.81641544
"285","All gastro pathogens","Initial and sequel disease","<5","Hospitalisation",8625868.46434338,4756911.10362284,14741762.1966738
"286","All gastro pathogens","Initial and sequel disease","<5","Deaths",6361867.86522544,3273695.00939425,11830709.0637807
"287","All gastro pathogens","Initial and sequel disease","<5","WTP",18992676.0198757,12336480.0054714,28902581.318731
"288","All gastro pathogens","Initial and sequel disease","<5","WTPOngoing",5579038.69438265,2808430.02901587,10307669.7775883
"289","All gastro pathogens","Initial and sequel disease","<5","HumanCapital",83061618.2439789,46424342.5141956,152316384.377008
"290","All gastro pathogens","Initial and sequel disease","<5","FrictionHigh",66449294.5951831,37139474.0113565,121853107.501607
"291","All gastro pathogens","Initial and sequel disease","<5","FrictionLow",24918485.4731937,13927302.7542587,45694915.3131025
"292","All gastro pathogens","Initial and sequel disease","<5","TotalHumanCapital",137579288.603462,89867127.1955181,217646583.165805
"293","All gastro pathogens","Initial and sequel disease","<5","TotalFrictionHigh",120956156.10649,80295844.0949227,187500582.081172
"294","All gastro pathogens","Initial and sequel disease","<5","TotalFrictionLow",79280296.8456571,55728849.7556878,113218897.685296
"295","All gastro pathogens","Initial and sequel disease","5-64","GPSpecialist",40026909.2943293,25007213.8888391,61799784.4051868
"296","All gastro pathogens","Initial and sequel disease","5-64","ED",57817312.2155344,27520599.6031313,114934676.331784
"297","All gastro pathogens","Initial and sequel disease","5-64","Medications",31614217.4048912,17949057.0695335,51710989.573271
"298","All gastro pathogens","Initial and sequel disease","5-64","Tests",13144634.4624043,8143005.61168998,22319712.6423396
"299","All gastro pathogens","Initial and sequel disease","5-64","Hospitalisation",52730976.4774025,30794350.9728524,86870079.7423267
"300","All gastro pathogens","Initial and sequel disease","5-64","Deaths",29215653.6991864,18370003.6854721,45574531.2812839
"301","All gastro pathogens","Initial and sequel disease","5-64","WTP",209301805.48957,124866860.506523,342747577.931392
"302","All gastro pathogens","Initial and sequel disease","5-64","WTPOngoing",35622841.9067592,17072346.3727688,70565847.6520868
"303","All gastro pathogens","Initial and sequel disease","5-64","HumanCapital",1554858414.46607,895082612.729556,2541035057.46149
"304","All gastro pathogens","Initial and sequel disease","5-64","FrictionHigh",1243886731.57286,716066090.183645,2032828045.96919
"305","All gastro pathogens","Initial and sequel disease","5-64","FrictionLow",466457524.339822,268524783.818867,762310517.238447
"306","All gastro pathogens","Initial and sequel disease","5-64","TotalHumanCapital",2040315928.11448,1245044278.7099,3202829908.35257
"307","All gastro pathogens","Initial and sequel disease","5-64","TotalFrictionHigh",1729177024.23205,1065200554.28413,2695766295.0845
"308","All gastro pathogens","Initial and sequel disease","5-64","TotalFrictionLow",950665008.091254,612651758.228703,1433478075.22489
"309","All gastro pathogens","Initial and sequel disease","65+","GPSpecialist",9600270.10105351,6146993.81879057,14541570.4646369
"310","All gastro pathogens","Initial and sequel disease","65+","ED",12923346.5530813,6155667.41972216,25754202.4650076
"311","All gastro pathogens","Initial and sequel disease","65+","Medications",9661361.72733588,5223430.6275721,16890303.0035277
"312","All gastro pathogens","Initial and sequel disease","65+","Tests",3655934.96056018,2340337.3844024,5847743.36837079
"313","All gastro pathogens","Initial and sequel disease","65+","Hospitalisation",95354966.5547961,50839564.7403373,165661069.814704
"314","All gastro pathogens","Initial and sequel disease","65+","Deaths",246166023.031601,150555423.584051,389643984.99348
"315","All gastro pathogens","Initial and sequel disease","65+","WTP",51912345.1197046,32421666.4419864,81988505.9160035
"316","All gastro pathogens","Initial and sequel disease","65+","WTPOngoing",10895118.9662185,5185147.16028669,21822462.2067811
"317","All gastro pathogens","Initial and sequel disease","65+","HumanCapital",188065306.269197,61070528.5898368,888416141.769184
"318","All gastro pathogens","Initial and sequel disease","65+","FrictionHigh",150452245.015358,48856422.8718694,710732913.415347
"319","All gastro pathogens","Initial and sequel disease","65+","FrictionLow",56419591.8807592,18321158.576951,266524842.530755
"320","All gastro pathogens","Initial and sequel disease","65+","TotalHumanCapital",663319841.380594,443965583.266238,1371105248.14819
"321","All gastro pathogens","Initial and sequel disease","65+","TotalFrictionHigh",625782955.252489,426316937.725752,1196271761.79293
"322","All gastro pathogens","Initial and sequel disease","65+","TotalFrictionLow",526407033.84278,375718104.456624,782559551.13754
"323","All gastro pathogens","Initial and sequel disease","All ages","GPSpecialist",53262281.348724,33816056.3055251,80761286.3022185
"324","All gastro pathogens","Initial and sequel disease","All ages","ED",76204329.5474937,38639773.5130666,141727912.688215
"325","All gastro pathogens","Initial and sequel disease","All ages","Medications",44995449.9960037,25719109.1926817,72841770.5784909
"326","All gastro pathogens","Initial and sequel disease","All ages","Tests",18344391.6617503,11944556.8103437,28864394.4755247
"327","All gastro pathogens","Initial and sequel disease","All ages","Hospitalisation",160065902.740901,106422688.983918,235464798.237387
"328","All gastro pathogens","Initial and sequel disease","All ages","Deaths",283327480.517574,186465383.442899,427502074.767964
"329","All gastro pathogens","Initial and sequel disease","All ages","WTP",280164048.896993,170012612.964927,453343038.646693
"330","All gastro pathogens","Initial and sequel disease","All ages","WTPOngoing",52648783.3811774,26409648.5707033,99371153.3839656
"331","All gastro pathogens","Initial and sequel disease","All ages","HumanCapital",1898386804.58181,1080293639.49237,3245866590.87537
"332","All gastro pathogens","Initial and sequel disease","All ages","FrictionHigh",1518709443.66545,864234911.593895,2596693272.7003
"333","All gastro pathogens","Initial and sequel disease","All ages","FrictionLow",569516041.374544,324088091.847711,973759977.262612
"334","All gastro pathogens","Initial and sequel disease","All ages","TotalHumanCapital",2899922986.34392,1892117341.82544,4466815252.2597
"335","All gastro pathogens","Initial and sequel disease","All ages","TotalFrictionHigh",2519960059.2265,1673229038.71927,3821017839.70168
"336","All gastro pathogens","Initial and sequel disease","All ages","TotalFrictionLow",1569490689.2219,1116462731.17961,2219340457.15189
"337","Norovirus","Norovirus","<5","GPSpecialist",161992.375569402,44279.8450702442,340340.902397645
"338","Norovirus","Norovirus","<5","ED",287047.805717014,74624.4707189458,702247.158488369
"339","Norovirus","Norovirus","<5","Medications",225817.135829146,60932.2180853228,493010.266556913
"340","Norovirus","Norovirus","<5","Tests",35300.2623692738,8768.36574644373,96295.046612009
"341","Norovirus","Norovirus","<5","Hospitalisation",796431.555045014,217414.838151477,1693045.61735304
"342","Norovirus","Norovirus","<5","Deaths",574980.607315312,113347.847827933,1883131.26030545
"343","Norovirus","Norovirus","<5","WTP",652599.120674661,238569.681623319,1340473.43859974
"344","Norovirus","Norovirus","<5","WTPOngoing",0,0,0
"345","Norovirus","Norovirus","<5","HumanCapital",5099277.9393096,1540837.07092386,12032397.5721084
"346","Norovirus","Norovirus","<5","FrictionHigh",4079422.35144768,1232669.65673908,9625918.05768672
"347","Norovirus","Norovirus","<5","FrictionLow",1529783.38179288,462251.121277157,3609719.27163252
"348","Norovirus","Norovirus","<5","TotalHumanCapital",8170322.5769637,3401279.87077362,16323486.4797645
"349","Norovirus","Norovirus","<5","TotalFrictionHigh",7150986.33056553,3062874.84283589,13947044.3908499
"350","Norovirus","Norovirus","<5","TotalFrictionLow",4582940.01796521,2162395.62493864,8126636.53889566
"351","Norovirus","Norovirus","5-64","GPSpecialist",2254484.40487534,615988.064817612,4736251.02989251
"352","Norovirus","Norovirus","5-64","ED",3998427.01878133,1038703.59356144,9770262.24766893
"353","Norovirus","Norovirus","5-64","Medications",2126780.16930905,582314.351981271,4454094.44700022
"354","Norovirus","Norovirus","5-64","Tests",491161.787631332,122033.496586747,1338677.65995797
"355","Norovirus","Norovirus","5-64","Hospitalisation",714301.480965336,195060.605720784,1518785.43898812
"356","Norovirus","Norovirus","5-64","Deaths",839013.096872468,181120.662278027,2551883.34286503
"357","Norovirus","Norovirus","5-64","WTP",7712165.11556504,2115077.07214624,17262944.9674814
"358","Norovirus","Norovirus","5-64","WTPOngoing",0,0,0
"359","Norovirus","Norovirus","5-64","HumanCapital",102176749.14209,28173274.1974168,215031835.818981
"360","Norovirus","Norovirus","5-64","FrictionHigh",81741399.313672,22538619.3579334,172025468.655185
"361","Norovirus","Norovirus","5-64","FrictionLow",30653024.742627,8451982.25922503,64509550.7456944
"362","Norovirus","Norovirus","5-64","TotalHumanCapital",121311541.211474,34840257.198594,251406264.647596
"363","Norovirus","Norovirus","5-64","TotalFrictionHigh",100866293.863708,29199668.0892353,208447413.685136
"364","Norovirus","Norovirus","5-64","TotalFrictionLow",49709210.2909459,15070237.8813315,101232125.992177
"365","Norovirus","Norovirus","65+","GPSpecialist",504825.986954298,138053.64706857,1060958.10711265
"366","Norovirus","Norovirus","65+","ED",895092.725490859,232400.703156015,2188433.88623314
"367","Norovirus","Norovirus","65+","Medications",647100.603092862,174071.418605061,1434001.53058559
"368","Norovirus","Norovirus","65+","Tests",109988.779707106,27244.7878832215,299850.764600163
"369","Norovirus","Norovirus","65+","Hospitalisation",1783450.55964121,485320.957746612,3788928.55651733
"370","Norovirus","Norovirus","65+","Deaths",16124324.7539109,4331891.77643378,35350410.1125487
"371","Norovirus","Norovirus","65+","WTP",1771529.65825285,518112.32080656,3909016.03315102
"372","Norovirus","Norovirus","65+","WTPOngoing",0,0,0
"373","Norovirus","Norovirus","65+","HumanCapital",11738057.3022467,2258424.98943869,66537363.6336976
"374","Norovirus","Norovirus","65+","FrictionHigh",9390445.84179735,1806739.99155095,53229890.9069581
"375","Norovirus","Norovirus","65+","FrictionLow",3521417.19067401,677527.496831608,19961209.0901093
"376","Norovirus","Norovirus","65+","TotalHumanCapital",37167009.7125914,16236383.9090354,94160458.1124596
"377","Norovirus","Norovirus","65+","TotalFrictionHigh",34673083.2788525,15315902.6762912,81444631.6384275
"378","Norovirus","Norovirus","65+","TotalFrictionLow",27794912.4278101,12543188.2513753,53396758.3482975
"379","Norovirus","Norovirus","All ages","GPSpecialist",2931150.12305857,803803.97495638,6096845.08101813
"380","Norovirus","Norovirus","All ages","ED",5302334.87658632,1409498.9198957,12176470.4227711
"381","Norovirus","Norovirus","All ages","Medications",3025325.20036467,829447.40304397,6284082.63616243
"382","Norovirus","Norovirus","All ages","Tests",661467.76410231,171317.724518849,1638593.74116908
