"","Pathogen","Disease","AgeGroup","CostItem","median","5%","95%"
"43","All gastro pathogens","Reactive arthritis","<5","TotalFrictionLow",6553160.61297432,3454608.176746,11780498.736144
"44","All gastro pathogens","Reactive arthritis","<5","Direct",542472.842375587,308028.082429187,922200.222695178
"45","All gastro pathogens","Reactive arthritis","<5","Pain and suffering",3516641.6494281,1559517.11530073,7086673.51266506
"46","All gastro pathogens","Reactive arthritis","5-64","Premature mortality",157824.554033064,15818.6700605257,901581.452780441
"47","All gastro pathogens","Reactive arthritis","5-64","HumanCapital",52080955.7615782,28073061.1674567,93923924.0970053
"48","All gastro pathogens","Reactive arthritis","5-64","FrictionHigh",41664764.6092625,22458448.9339653,75139139.2776042
"49","All gastro pathogens","Reactive arthritis","5-64","FrictionLow",15624286.7284734,8421918.350237,28177177.2291016
"50","All gastro pathogens","Reactive arthritis","5-64","TotalHumanCapital",77278009.2209732,41424969.2426153,140955180.393194
"51","All gastro pathogens","Reactive arthritis","5-64","TotalFrictionHigh",66845165.2460226,35744079.6521168,122441182.710479
"52","All gastro pathogens","Reactive arthritis","5-64","TotalFrictionLow",40678233.6475746,21223635.3245899,76344648.3248144
"53","All gastro pathogens","Reactive arthritis","5-64","Direct",3321598.4583121,1908859.77344061,5863769.88271468
"54","All gastro pathogens","Reactive arthritis","5-64","Pain and suffering",21238277.774223,9403539.59373125,43959899.7274853
"55","All gastro pathogens","Reactive arthritis","65+","Premature mortality",168927.89606089,15499.9181174356,1004638.40271094
"56","All gastro pathogens","Reactive arthritis","65+","HumanCapital",6479436.28615648,3461833.34015081,11822871.7647496
"57","All gastro pathogens","Reactive arthritis","65+","FrictionHigh",5183549.02892519,2769466.67212065,9458297.41179967
"58","All gastro pathogens","Reactive arthritis","65+","FrictionLow",1943830.88584694,1038550.00204524,3546861.52942488
"59","All gastro pathogens","Reactive arthritis","65+","TotalHumanCapital",14291101.4193171,7532271.17853132,26735956.9029217
"60","All gastro pathogens","Reactive arthritis","65+","TotalFrictionHigh",12985973.1567988,6809413.04326726,24433011.7835666
"61","All gastro pathogens","Reactive arthritis","65+","TotalFrictionLow",9721948.50504575,4927715.89942231,18758595.6485546
"62","All gastro pathogens","Reactive arthritis","65+","Direct",986226.70011869,551148.610761241,1783470.34216282
"63","All gastro pathogens","Reactive arthritis","65+","Pain and suffering",6454079.64178564,2835735.57755757,13480023.1651677
"64","All gastro pathogens","Reactive arthritis","All ages","Premature mortality",674831.503258192,194216.249214443,1878232.37396597
"65","All gastro pathogens","Reactive arthritis","All ages","HumanCapital",66024142.0379714,35829153.3541987,117669913.542917
"66","All gastro pathogens","Reactive arthritis","All ages","FrictionHigh",52819313.6303771,28663322.683359,94135930.8343336
"67","All gastro pathogens","Reactive arthritis","All ages","FrictionLow",19807242.6113914,10748746.0062596,35300974.0628751
"68","All gastro pathogens","Reactive arthritis","All ages","TotalHumanCapital",103555639.590656,55897019.2580051,186898266.60815
"69","All gastro pathogens","Reactive arthritis","All ages","TotalFrictionHigh",90296306.1232508,48573848.2245384,163712741.649542
"70","All gastro pathogens","Reactive arthritis","All ages","TotalFrictionLow",57078699.7219815,29941044.3186858,106152434.628173
"71","All gastro pathogens","Reactive arthritis","All ages","Direct",4873199.0156586,2811634.36480608,8456042.10269386
"72","All gastro pathogens","Reactive arthritis","All ages","Pain and suffering",31268101.7416937,13923829.213139,64220629.6631495
"73","All gastro pathogens","Irritable bowel syndrome","<5","Premature mortality",45272.2681918291,3583.885117106,251837.842303408
"74","All gastro pathogens","Irritable bowel syndrome","<5","HumanCapital",3736751.9911813,2503906.35178545,5546887.88241327
"75","All gastro pathogens","Irritable bowel syndrome","<5","FrictionHigh",2989401.59294504,2003125.08142836,4437510.30593061
"76","All gastro pathogens","Irritable bowel syndrome","<5","FrictionLow",1121025.59735439,751171.905535635,1664066.36472398
"77","All gastro pathogens","Irritable bowel syndrome","<5","TotalHumanCapital",13347362.5909341,8301505.29836301,21351536.2462372
"78","All gastro pathogens","Irritable bowel syndrome","<5","TotalFrictionHigh",12589752.577066,7763670.21604456,20307844.6892813
"79","All gastro pathogens","Irritable bowel syndrome","<5","TotalFrictionLow",10700457.9078349,6387150.19689675,17731676.3620742
"80","All gastro pathogens","Irritable bowel syndrome","<5","Direct",1617214.2010238,1084849.89387493,2399638.20010785
"81","All gastro pathogens","Irritable bowel syndrome","<5","Pain and suffering",7864947.10366551,4211782.47720727,13931536.6814205
"82","All gastro pathogens","Irritable bowel syndrome","5-64","Premature mortality",183655.857583422,42239.8601621604,685522.316940069
"83","All gastro pathogens","Irritable bowel syndrome","5-64","HumanCapital",28419605.5791124,18149874.3298114,44924521.4992283
"84","All gastro pathogens","Irritable bowel syndrome","5-64","FrictionHigh",22735684.46329,14519899.4638491,35939617.1993827
"85","All gastro pathogens","Irritable bowel syndrome","5-64","FrictionLow",8525881.67373373,5444962.29894343,13477356.4497685
"86","All gastro pathogens","Irritable bowel syndrome","5-64","TotalHumanCapital",94153553.3034218,57594361.505539,156949810.580774
"87","All gastro pathogens","Irritable bowel syndrome","5-64","TotalFrictionHigh",88404272.2963411,53658923.6841504,148376342.664006
"88","All gastro pathogens","Irritable bowel syndrome","5-64","TotalFrictionLow",74052412.6290994,43690035.6552668,127211729.762073
"89","All gastro pathogens","Irritable bowel syndrome","5-64","Direct",14126317.9723466,9615846.40574777,21106285.4475601
"90","All gastro pathogens","Irritable bowel syndrome","5-64","Pain and suffering",50859205.9966711,26188864.8154684,95462097.8902384
"91","All gastro pathogens","Irritable bowel syndrome","65+","Premature mortality",1000157.7054848,421188.87461044,2572245.09948563
"92","All gastro pathogens","Irritable bowel syndrome","65+","HumanCapital",3534236.06492635,2235877.71558647,5637598.33890261
"93","All gastro pathogens","Irritable bowel syndrome","65+","FrictionHigh",2827388.85194108,1788702.17246918,4510078.67112209
"94","All gastro pathogens","Irritable bowel syndrome","65+","FrictionLow",1060270.81947791,670763.314675942,1691279.50167078
"95","All gastro pathogens","Irritable bowel syndrome","65+","TotalHumanCapital",24662413.367973,14898956.21409,41836612.5609927
"96","All gastro pathogens","Irritable bowel syndrome","65+","TotalFrictionHigh",23944641.380577,14400076.6272877,40790746.7866528
"97","All gastro pathogens","Irritable bowel syndrome","65+","TotalFrictionLow",22159229.8975142,13151487.6211293,38188306.6257469
"98","All gastro pathogens","Irritable bowel syndrome","65+","Direct",4339937.3767713,2904846.39527029,6577021.79838321
"99","All gastro pathogens","Irritable bowel syndrome","65+","Pain and suffering",15498995.862942,7948418.86644809,29404742.2118988
"100","All gastro pathogens","Irritable bowel syndrome","All ages","Premature mortality",1336254.32756508,648289.016791001,2964859.20267584
"101","All gastro pathogens","Irritable bowel syndrome","All ages","HumanCapital",35707991.5774142,23006686.9547981,55966148.9455192
"102","All gastro pathogens","Irritable bowel syndrome","All ages","FrictionHigh",28566393.2619314,18405349.5638385,44772919.1564154
"103","All gastro pathogens","Irritable bowel syndrome","All ages","FrictionLow",10712397.4732243,6902006.08643944,16789844.6836558
"104","All gastro pathogens","Irritable bowel syndrome","All ages","TotalHumanCapital",132458283.037113,81835921.0127092,217780139.586084
"105","All gastro pathogens","Irritable bowel syndrome","All ages","TotalFrictionHigh",125261371.704296,76886626.8081383,207112239.941468
"106","All gastro pathogens","Irritable bowel syndrome","All ages","TotalFrictionLow",107322871.245908,64328507.0177469,180671731.768265
"107","All gastro pathogens","Irritable bowel syndrome","All ages","Direct",20084442.9599907,13845603.8169576,29808992.9133483
"108","All gastro pathogens","Irritable bowel syndrome","All ages","Pain and suffering",74750726.0449385,39365314.9562376,136137146.08164
"109","All gastro pathogens","Guillain-Barré syndrome","<5","Premature mortality",55745.1968996294,458.748208986089,544398.325019549
"110","All gastro pathogens","Guillain-Barré syndrome","<5","HumanCapital",170657.619456725,83305.2444189703,351261.383506407
"111","All gastro pathogens","Guillain-Barré syndrome","<5","FrictionHigh",136526.09556538,66644.1955351762,281009.106805125
"112","All gastro pathogens","Guillain-Barré syndrome","<5","FrictionLow",51197.2858370175,24991.5733256911,105378.415051922
"113","All gastro pathogens","Guillain-Barré syndrome","<5","TotalHumanCapital",699875.764348175,336293.89816085,1457204.00123766
"114","All gastro pathogens","Guillain-Barré syndrome","<5","TotalFrictionHigh",664492.062083411,317929.735788622,1394182.19110756
"115","All gastro pathogens","Guillain-Barré syndrome","<5","TotalFrictionLow",575284.910212177,271712.054137982,1235468.64645484
"116","All gastro pathogens","Guillain-Barré syndrome","<5","Direct",386085.681815554,188464.054924431,794608.302873824
"117","All gastro pathogens","Guillain-Barré syndrome","<5","Pain and suffering",21647.0786875927,10206.7737442607,46097.0705618024
"118","All gastro pathogens","Guillain-Barré syndrome","5-64","Premature mortality",4272099.07623058,1712942.26520791,8923737.49907636
"119","All gastro pathogens","Guillain-Barré syndrome","5-64","HumanCapital",1821003.81055946,888909.431699883,3748138.05503572
"120","All gastro pathogens","Guillain-Barré syndrome","5-64","FrictionHigh",1456803.04844757,711127.545359906,2998510.44402857
"121","All gastro pathogens","Guillain-Barré syndrome","5-64","FrictionLow",546301.143167839,266672.829509965,1124441.41651072
"122","All gastro pathogens","Guillain-Barré syndrome","5-64","TotalHumanCapital",10296100.4652896,5840325.85077286,17394991.8603155
"123","All gastro pathogens","Guillain-Barré syndrome","5-64","TotalFrictionHigh",9923386.49707207,5614488.5646376,16737067.9066858
"124","All gastro pathogens","Guillain-Barré syndrome","5-64","TotalFrictionLow",8974615.15273831,5052640.81505587,15111022.0549286
"125","All gastro pathogens","Guillain-Barré syndrome","5-64","Direct",3517492.15332353,1716921.11675533,7239167.39409719
"126","All gastro pathogens","Guillain-Barré syndrome","5-64","Pain and suffering",229792.617090355,108373.255539509,488274.587469171
"127","All gastro pathogens","Guillain-Barré syndrome","65+","Premature mortality",48901959.6030362,21376973.1583546,90473800.4968727
"128","All gastro pathogens","Guillain-Barré syndrome","65+","HumanCapital",232262.515330758,113377.214979258,478061.5874725
"129","All gastro pathogens","Guillain-Barré syndrome","65+","FrictionHigh",185810.012264606,90701.7719834067,382449.269978
"130","All gastro pathogens","Guillain-Barré syndrome","65+","FrictionLow",69678.7545992273,34013.1644937775,143418.47624175
"131","All gastro pathogens","Guillain-Barré syndrome","65+","TotalHumanCapital",50503041.0065211,22937906.2434793,92076493.7756277
"132","All gastro pathogens","Guillain-Barré syndrome","65+","TotalFrictionHigh",50451892.2366559,22888578.1348286,92028728.3697728
"133","All gastro pathogens","Guillain-Barré syndrome","65+","TotalFrictionLow",50327670.087321,22766960.1519322,91906395.7845691
"134","All gastro pathogens","Guillain-Barré syndrome","65+","Direct",1103727.57896298,538710.502027193,2271529.10864192
"135","All gastro pathogens","Guillain-Barré syndrome","65+","Pain and suffering",110961.655330771,51711.8231867123,237668.180341622
"136","All gastro pathogens","Guillain-Barré syndrome","All ages","Premature mortality",53701746.4695123,25875286.1700682,95427842.7743813
"137","All gastro pathogens","Guillain-Barré syndrome","All ages","HumanCapital",2223923.94534695,1085591.89109811,4577461.02601462
"138","All gastro pathogens","Guillain-Barré syndrome","All ages","FrictionHigh",1779139.15627756,868473.512878489,3661968.8208117
"139","All gastro pathogens","Guillain-Barré syndrome","All ages","FrictionLow",667177.183604084,325677.567329433,1373238.30780439
"140","All gastro pathogens","Guillain-Barré syndrome","All ages","TotalHumanCapital",62189627.5515309,33547044.1173825,104292053.094101
"141","All gastro pathogens","Guillain-Barré syndrome","All ages","TotalFrictionHigh",61688095.5946677,33118164.2535133,103769446.551196
"142","All gastro pathogens","Guillain-Barré syndrome","All ages","TotalFrictionLow",60434486.3479442,32064301.9238733,102386203.926465
"143","All gastro pathogens","Guillain-Barré syndrome","All ages","Direct",5007260.58759802,2444057.82760776,10306356.8720081
"144","All gastro pathogens","Guillain-Barré syndrome","All ages","Pain and suffering",362609.340386484,170879.722420614,771368.486494236
"145","All gastro pathogens","Haemolytic uremic syndrome","<5","Premature mortality",76754.242026589,655.398118870045,728906.730402243
"146","All gastro pathogens","Haemolytic uremic syndrome","<5","HumanCapital",61848.5513018816,23456.0212834204,156331.587228328
"147","All gastro pathogens","Haemolytic uremic syndrome","<5","FrictionHigh",49478.8410415053,18764.8170267363,125065.269782663
"148","All gastro pathogens","Haemolytic uremic syndrome","<5","FrictionLow",18554.5653905645,7036.80638502611,46899.4761684985
"149","All gastro pathogens","Haemolytic uremic syndrome","<5","TotalHumanCapital",325442.525838295,111782.88933953,1005957.46600239
"150","All gastro pathogens","Haemolytic uremic syndrome","<5","TotalFrictionHigh",310577.620786789,105881.769103085,985232.627123453
"151","All gastro pathogens","Haemolytic uremic syndrome","<5","TotalFrictionLow",273355.251220682,90182.0067772354,934895.723067906
"152","All gastro pathogens","Haemolytic uremic syndrome","<5","Direct",89505.0721777398,33948.13063742,226276.274638629
"153","All gastro pathogens","Haemolytic uremic syndrome","<5","Pain and suffering",43461.1575349869,16040.7994338575,114366.537954729
"154","All gastro pathogens","Haemolytic uremic syndrome","5-64","Premature mortality",4644027.04072,2071752.24309851,9487918.71296568
"155","All gastro pathogens","Haemolytic uremic syndrome","5-64","HumanCapital",350092.825737777,132772.467565109,884912.677383474
"156","All gastro pathogens","Haemolytic uremic syndrome","5-64","FrictionHigh",280074.260590221,106217.974052087,707930.141906779
"157","All gastro pathogens","Haemolytic uremic syndrome","5-64","FrictionLow",105027.847721333,39831.7402695328,265473.803215042
"158","All gastro pathogens","Haemolytic uremic syndrome","5-64","TotalHumanCapital",5823060.95607083,3011416.63679669,10788647.0837815
"159","All gastro pathogens","Haemolytic uremic syndrome","5-64","TotalFrictionHigh",5741289.09367926,2955287.38718348,10687324.8995317
"160","All gastro pathogens","Haemolytic uremic syndrome","5-64","TotalFrictionLow",5532964.86590209,2814249.87080715,10440017.50495
"161","All gastro pathogens","Haemolytic uremic syndrome","5-64","Direct",430800.584271054,163375.747399668,1089031.27351044
"162","All gastro pathogens","Haemolytic uremic syndrome","5-64","Pain and suffering",209611.479481264,77016.0552521335,551329.523949715
"163","All gastro pathogens","Haemolytic uremic syndrome","65+","Premature mortality",8436367.40233588,4012748.99096187,16302373.205554
"164","All gastro pathogens","Haemolytic uremic syndrome","65+","HumanCapital",41287.9633326676,15658.4321911299,104361.584958007
"165","All gastro pathogens","Haemolytic uremic syndrome","65+","FrictionHigh",33030.3706661341,12526.7457529039,83489.2679664052
"166","All gastro pathogens","Haemolytic uremic syndrome","65+","FrictionLow",12386.3889998003,4697.52965733896,31308.475487402
"167","All gastro pathogens","Haemolytic uremic syndrome","65+","TotalHumanCapital",8702138.39933659,4270554.97641443,16563790.9345443
"168","All gastro pathogens","Haemolytic uremic syndrome","65+","TotalFrictionHigh",8692189.60932582,4259903.55915712,16554926.1752381
"169","All gastro pathogens","Haemolytic uremic syndrome","65+","TotalFrictionLow",8669129.51030264,4237358.0675255,16532126.4335783
"170","All gastro pathogens","Haemolytic uremic syndrome","65+","Direct",123815.713897594,46949.5559653261,312863.968839008
"171","All gastro pathogens","Haemolytic uremic syndrome","65+","Pain and suffering",60276.9665350262,22176.4300828894,157858.239790961
"172","All gastro pathogens","Haemolytic uremic syndrome","All ages","Premature mortality",13743498.9706547,8007638.3332787,22565958.3784191
"173","All gastro pathogens","Haemolytic uremic syndrome","All ages","HumanCapital",453229.340372326,171886.92103966,1145605.84956981
"174","All gastro pathogens","Haemolytic uremic syndrome","All ages","FrictionHigh",362583.472297861,137509.536831728,916484.679655847
"175","All gastro pathogens","Haemolytic uremic syndrome","All ages","FrictionLow",135968.802111698,51566.0763118979,343681.754870943
"176","All gastro pathogens","Haemolytic uremic syndrome","All ages","TotalHumanCapital",15410625.6568342,9466174.77837695,24389446.4894069
"177","All gastro pathogens","Haemolytic uremic syndrome","All ages","TotalFrictionHigh",15304991.2215079,9385509.30563333,24263118.5906386
"178","All gastro pathogens","Haemolytic uremic syndrome","All ages","TotalFrictionLow",15034128.663094,9171494.28921855,23939997.3039177
"179","All gastro pathogens","Haemolytic uremic syndrome","All ages","Direct",644230.772370646,244321.549334625,1627691.76722291
"180","All gastro pathogens","Haemolytic uremic syndrome","All ages","Pain and suffering",313749.552595024,116176.279297866,819728.408677362
"181","All gastro pathogens","Initial and sequel disease","<5","Premature mortality",6347355.35105875,3269402.39363757,11849385.6436216
"182","All gastro pathogens","Initial and sequel disease","<5","HumanCapital",83021533.5780924,46312531.2153116,152292779.02179
"183","All gastro pathogens","Initial and sequel disease","<5","FrictionHigh",66417226.8624739,37050024.9722493,121834223.217432
"184","All gastro pathogens","Initial and sequel disease","<5","FrictionLow",24906460.0734277,13893759.3645935,45687833.7065371
"185","All gastro pathogens","Initial and sequel disease","<5","TotalHumanCapital",137588001.394323,89726245.1991412,217175815.508477
"186","All gastro pathogens","Initial and sequel disease","<5","TotalFrictionHigh",120959757.508738,80125207.843042,187144183.497831
"187","All gastro pathogens","Initial and sequel disease","<5","TotalFrictionLow",79281453.2965458,55640995.6200615,113139178.368603
"188","All gastro pathogens","Initial and sequel disease","<5","Direct",21704756.488768,14858234.8646908,30728818.6021964
"189","All gastro pathogens","Initial and sequel disease","<5","Pain and suffering",24994687.9962138,16558187.0968908,36574191.6676143
"190","All gastro pathogens","Initial and sequel disease","5-64","Premature mortality",29203799.8780469,18389107.937056,45599583.9867277
"191","All gastro pathogens","Initial and sequel disease","5-64","HumanCapital",1556050393.01322,893012133.388554,2543177867.47865
"192","All gastro pathogens","Initial and sequel disease","5-64","FrictionHigh",1244840314.41058,714409706.710844,2034542293.98292
"193","All gastro pathogens","Initial and sequel disease","5-64","FrictionLow",466815117.903967,267903640.016566,762953360.243596
"194","All gastro pathogens","Initial and sequel disease","5-64","TotalHumanCapital",2041136359.96886,1243658827.3024,3205469468.54567
"195","All gastro pathogens","Initial and sequel disease","5-64","TotalFrictionHigh",1729615576.03897,1063958495.80142,2696999218.29918
"196","All gastro pathogens","Initial and sequel disease","5-64","TotalFrictionLow",950954955.511767,612529594.541272,1435063311.13169
"197","All gastro pathogens","Initial and sequel disease","5-64","Direct",200327528.228463,133043711.79568,296141924.723681
"198","All gastro pathogens","Initial and sequel disease","5-64","Pain and suffering",248453284.072331,154955369.7457,387720526.229281
"199","All gastro pathogens","Initial and sequel disease","65+","Premature mortality",246118196.994132,150149122.190091,389280734.804797
"200","All gastro pathogens","Initial and sequel disease","65+","HumanCapital",188455381.830445,61119533.62212,890987053.769063
"201","All gastro pathogens","Initial and sequel disease","65+","FrictionHigh",150764305.464356,48895626.897696,712789643.01525
"202","All gastro pathogens","Initial and sequel disease","65+","FrictionLow",56536614.5491334,18335860.086636,267296116.130719
"203","All gastro pathogens","Initial and sequel disease","65+","TotalHumanCapital",662982828.108638,443492767.534403,1371783235.14084
"204","All gastro pathogens","Initial and sequel disease","65+","TotalFrictionHigh",625528118.188539,425858462.092989,1195692209.71135
"205","All gastro pathogens","Initial and sequel disease","65+","TotalFrictionLow",526349273.1979,375490098.29414,780932471.315713
"206","All gastro pathogens","Initial and sequel disease","65+","Direct",133407770.001547,84656293.3849195,205824223.437995
"207","All gastro pathogens","Initial and sequel disease","65+","Pain and suffering",63921734.3055646,41146361.5722582,96664879.7236913
"208","All gastro pathogens","Initial and sequel disease","All ages","Premature mortality",283230485.455826,186092986.490876,427082251.200281
"209","All gastro pathogens","Initial and sequel disease","All ages","HumanCapital",1900524219.94707,1081932825.58989,3244142350.32239
"210","All gastro pathogens","Initial and sequel disease","All ages","FrictionHigh",1520419375.95766,865546260.47191,2595313880.25791
"211","All gastro pathogens","Initial and sequel disease","All ages","FrictionLow",570157265.984122,324579847.676966,973242705.096717
"212","All gastro pathogens","Initial and sequel disease","All ages","TotalHumanCapital",2901483590.5547,1894530044.6975,4463116052.31639
"213","All gastro pathogens","Initial and sequel disease","All ages","TotalFrictionHigh",2521093008.86534,1674839391.73361,3818008377.81852
"214","All gastro pathogens","Initial and sequel disease","All ages","TotalFrictionLow",1569732083.48043,1116803373.41298,2218656534.37772
"215","All gastro pathogens","Initial and sequel disease","All ages","Direct",359884109.767143,257621245.334034,493765831.548672
"216","All gastro pathogens","Initial and sequel disease","All ages","Pain and suffering",337468518.588308,213690164.135594,519652113.369068
"217","Norovirus","Norovirus","<5","Premature mortality",575988.32446666,115091.598094522,1873557.57719423
"218","Norovirus","Norovirus","<5","HumanCapital",5103009.78162892,1552027.00417237,12013046.0246751
"219","Norovirus","Norovirus","<5","FrictionHigh",4082407.82530314,1241621.6033379,9610436.8197401
"220","Norovirus","Norovirus","<5","FrictionLow",1530902.93448868,465608.101251712,3603913.80740254
"221","Norovirus","Norovirus","<5","TotalHumanCapital",8179850.58014034,3408641.08611193,16254457.0669076
"222","Norovirus","Norovirus","<5","TotalFrictionHigh",7153228.82796478,3073047.64907534,13883825.0571884
"223","Norovirus","Norovirus","<5","TotalFrictionLow",4575964.10733748,2167345.16923791,8086722.81034254
"224","Norovirus","Norovirus","<5","Direct",1585259.92066628,716113.194299075,2742586.17862767
"225","Norovirus","Norovirus","<5","Pain and suffering",653203.630645518,240457.144636643,1337706.62149518
"226","Norovirus","Norovirus","5-64","Premature mortality",839888.418559526,183434.286869064,2555412.29916369
"227","Norovirus","Norovirus","5-64","HumanCapital",102066180.962284,28519462.6259256,214480116.790484
"228","Norovirus","Norovirus","5-64","FrictionHigh",81652944.7698268,22815570.1007405,171584093.432388
"229","Norovirus","Norovirus","5-64","FrictionLow",30619854.2886851,8555838.78777767,64344035.0371453
"230","Norovirus","Norovirus","5-64","TotalHumanCapital",121176657.364709,35266701.7757413,250671667.842093
"231","Norovirus","Norovirus","5-64","TotalFrictionHigh",100758678.333573,29564065.5047686,207955592.388253
"232","Norovirus","Norovirus","5-64","TotalFrictionLow",49629720.7772949,15211934.375002,100948690.812651
"233","Norovirus","Norovirus","5-64","Direct",9863224.36056249,3233492.48055861,20206738.8655134
"234","Norovirus","Norovirus","5-64","Pain and suffering",7716881.87174311,2152013.85445617,17228086.8716748
"235","Norovirus","Norovirus","65+","Premature mortality",16143184.6929845,4275681.9808989,35329724.3974444
"236","Norovirus","Norovirus","65+","HumanCapital",11706772.4281009,2292590.99494014,66444849.7665754
"237","Norovirus","Norovirus","65+","FrictionHigh",9365417.94248069,1834072.79595212,53155879.8132603
"238","Norovirus","Norovirus","65+","FrictionLow",3512031.72843026,687777.298482043,19933454.9299726
"239","Norovirus","Norovirus","65+","TotalHumanCapital",37177580.2883575,16165498.1930307,94317329.2611885
"240","Norovirus","Norovirus","65+","TotalFrictionHigh",34693117.7683244,15236256.0719034,81568728.1083698
"241","Norovirus","Norovirus","65+","TotalFrictionLow",27802283.162555,12455922.7522119,53522774.0128128
"242","Norovirus","Norovirus","65+","Direct",4147837.93298394,1869046.4712349,7191662.74741938
"243","Norovirus","Norovirus","65+","Pain and suffering",1771830.42004857,526680.006212549,3900304.89748803
"244","Norovirus","Norovirus","All ages","Premature mortality",17931807.6874247,5939090.72806058,37190962.0045472
"245","Norovirus","Norovirus","All ages","HumanCapital",124711835.454774,34931391.3495689,270863555.38228
"246","Norovirus","Norovirus","All ages","FrictionHigh",99769468.3638195,27945113.0796551,216690844.305824
"247","Norovirus","Norovirus","All ages","FrictionLow",37413550.6364323,10479417.4048707,81259066.6146841
"248","Norovirus","Norovirus","All ages","TotalHumanCapital",170740049.928591,63355297.5951571,339165981.99768
"249","Norovirus","Norovirus","All ages","TotalFrictionHigh",145758756.822283,56072543.2981959,285080013.979007
"250","Norovirus","Norovirus","All ages","TotalFrictionLow",83275499.5370365,37007862.8474923,151381397.262729
"251","Norovirus","Norovirus","All ages","Direct",15647366.3122421,6680404.91399207,29114600.5503127
"252","Norovirus","Norovirus","All ages","Pain and suffering",10139808.1578954,2930693.99845341,22463057.9425979
"253","Norovirus","Initial and sequel disease","<5","Premature mortality",575988.32446666,115091.598094522,1873557.57719423
"254","Norovirus","Initial and sequel disease","<5","HumanCapital",5103009.78162892,1552027.00417237,12013046.0246751
"255","Norovirus","Initial and sequel disease","<5","FrictionHigh",4082407.82530314,1241621.6033379,9610436.8197401
"256","Norovirus","Initial and sequel disease","<5","FrictionLow",1530902.93448868,465608.101251712,3603913.80740254
"257","Norovirus","Initial and sequel disease","<5","TotalHumanCapital",8179850.58014034,3408641.08611193,16254457.0669076
"258","Norovirus","Initial and sequel disease","<5","TotalFrictionHigh",7153228.82796478,3073047.64907534,13883825.0571884
"259","Norovirus","Initial and sequel disease","<5","TotalFrictionLow",4575964.10733748,2167345.16923791,8086722.81034254
"260","Norovirus","Initial and sequel disease","<5","Direct",1585259.92066628,716113.194299075,2742586.17862767
"261","Norovirus","Initial and sequel disease","<5","Pain and suffering",653203.630645518,240457.144636643,1337706.62149518
"262","Norovirus","Initial and sequel disease","5-64","Premature mortality",839888.418559526,183434.286869064,2555412.29916369
"263","Norovirus","Initial and sequel disease","5-64","HumanCapital",102066180.962284,28519462.6259256,214480116.790484
"264","Norovirus","Initial and sequel disease","5-64","FrictionHigh",81652944.7698268,22815570.1007405,171584093.432388
"265","Norovirus","Initial and sequel disease","5-64","FrictionLow",30619854.2886851,8555838.78777767,64344035.0371453
"266","Norovirus","Initial and sequel disease","5-64","TotalHumanCapital",121176657.364709,35266701.7757413,250671667.842093
"267","Norovirus","Initial and sequel disease","5-64","TotalFrictionHigh",100758678.333573,29564065.5047686,207955592.388253
"268","Norovirus","Initial and sequel disease","5-64","TotalFrictionLow",49629720.7772949,15211934.375002,100948690.812651
"269","Norovirus","Initial and sequel disease","5-64","Direct",9863224.36056249,3233492.48055861,20206738.8655134
"270","Norovirus","Initial and sequel disease","5-64","Pain and suffering",7716881.87174311,2152013.85445617,17228086.8716748
"271","Norovirus","Initial and sequel disease","65+","Premature mortality",16143184.6929845,4275681.9808989,35329724.3974444
"272","Norovirus","Initial and sequel disease","65+","HumanCapital",11706772.4281009,2292590.99494014,66444849.7665754
"273","Norovirus","Initial and sequel disease","65+","FrictionHigh",9365417.94248069,1834072.79595212,53155879.8132603
"274","Norovirus","Initial and sequel disease","65+","FrictionLow",3512031.72843026,687777.298482043,19933454.9299726
"275","Norovirus","Initial and sequel disease","65+","TotalHumanCapital",37177580.2883575,16165498.1930307,94317329.2611885
"276","Norovirus","Initial and sequel disease","65+","TotalFrictionHigh",34693117.7683244,15236256.0719034,81568728.1083698
"277","Norovirus","Initial and sequel disease","65+","TotalFrictionLow",27802283.162555,12455922.7522119,53522774.0128128
"278","Norovirus","Initial and sequel disease","65+","Direct",4147837.93298394,1869046.4712349,7191662.74741938
"279","Norovirus","Initial and sequel disease","65+","Pain and suffering",1771830.42004857,526680.006212549,3900304.89748803
"280","Norovirus","Initial and sequel disease","All ages","Premature mortality",17931807.6874247,5939090.72806058,37190962.0045472
"281","Norovirus","Initial and sequel disease","All ages","HumanCapital",124711835.454774,34931391.3495689,270863555.38228
"282","Norovirus","Initial and sequel disease","All ages","FrictionHigh",99769468.3638195,27945113.0796551,216690844.305824
"283","Norovirus","Initial and sequel disease","All ages","FrictionLow",37413550.6364323,10479417.4048707,81259066.6146841
"284","Norovirus","Initial and sequel disease","All ages","TotalHumanCapital",170740049.928591,63355297.5951571,339165981.99768
"285","Norovirus","Initial and sequel disease","All ages","TotalFrictionHigh",145758756.822283,56072543.2981959,285080013.979007
"286","Norovirus","Initial and sequel disease","All ages","TotalFrictionLow",83275499.5370365,37007862.8474923,151381397.262729
"287","Norovirus","Initial and sequel disease","All ages","Direct",15647366.3122421,6680404.91399207,29114600.5503127
"288","Norovirus","Initial and sequel disease","All ages","Pain and suffering",10139808.1578954,2930693.99845341,22463057.9425979
"289","Escherichia coli (Non-STEC)","Escherichia coli (Non-STEC)","<5","Premature mortality",278909.954642275,35225.6629187183,1308912.52504829
"290","Escherichia coli (Non-STEC)","Escherichia coli (Non-STEC)","<5","HumanCapital",4612990.9356805,1588984.51445028,12125916.1325007
